id,url,deal_score,tco_cost_per_km,avg_annual_tco,make,model,year,price,mileage,composite_score,estimated_resale_after_period,scraped_date,tco_purchase_tax,tco_total_depreciation_over_period,tco_avg_annual_depreciation,tco_estimated_resale_value_after_period,tco_total_fuel_cost_over_period,tco_avg_annual_fuel_cost,tco_fuel_price_used_per_l,tco_fuel_consumption_l_100km_used,tco_total_maintenance_over_period,tco_avg_annual_maintenance,tco_total_insurance_over_period,tco_avg_annual_insurance,tco_listing_price,tco_total_tco_plus_tax_over_period,tco_avg_annual_tco_plus_tax,tco_tco_calculation_years,tco_reliability_qir,tco_reliability_defect_rate,tco_remaining_lifespan_km
honda_cr v_2013_8700.0_152,https://www.facebook.com/marketplace/item/1418223912511835/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.15,0.7407111600000001,$11110.67,honda,cr v,2013,$8700.00,199000,0.727083333,$5137.26,2025-05-17,$1131.00,$3562.74,$712.55,$5137.26,$9006.00,$1801.20,$1.52,7.9,$32853.60,$6570.72,$9000.00,$1800.00,$8700.00,$55553.34,$11110.67,5.0,$85.00,19.0,101000.0
honda_civic_2007_4499.0_30,https://www.facebook.com/marketplace/item/1203444808153530/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.09,0.7413234065333335,$11119.85,honda,civic,2007,$4499.00,152000,0.748333333,$2656.61,2025-05-17,$584.87,$1842.39,$368.48,$2656.61,$8208.00,$1641.60,$1.52,7.2,$35964.00,$7192.80,$9000.00,$1800.00,$4499.00,$55599.26,$11119.85,5.0,$83.00,16.0,148000.0
honda_civic_2007_4499.0_13,https://www.facebook.com/marketplace/item/1698844904839400/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.09,0.7413234065333335,$11119.85,honda,civic,2007,$4499.00,152000,0.748333333,$2656.61,2025-05-17,$584.87,$1842.39,$368.48,$2656.61,$8208.00,$1641.60,$1.52,7.2,$35964.00,$7192.80,$9000.00,$1800.00,$4499.00,$55599.26,$11119.85,5.0,$83.00,16.0,148000.0
mazda_mazda3_2014_5999.0_309,https://www.facebook.com/marketplace/item/997377142513316/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.94,0.7429936065333332,$11144.90,mazda,mazda3,2014,$5999.00,220000,0.807916667,$3542.35,2025-05-17,$779.87,$2456.65,$491.33,$3542.35,$10260.00,$2052.00,$1.52,9.0,$33228.00,$6645.60,$9000.00,$1800.00,$5999.00,$55724.52,$11144.90,5.0,$97.00,17.0,80000.0
honda_accord_2015_9500.0_87,https://www.facebook.com/marketplace/item/696647116643747/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.85,0.7439539333333334,$11159.31,honda,accord,2015,$9500.00,221000,0.818333333,$5609.65,2025-05-17,$1235.00,$3890.35,$778.07,$5609.65,$9804.00,$1960.80,$1.52,8.6,$31867.20,$6373.44,$9000.00,$1800.00,$9500.00,$55796.55,$11159.31,5.0,$97.00,16.0,79000.0
honda_accord_2014_13000.0_126,https://www.facebook.com/marketplace/item/958796753130110/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.82,0.7442190666666667,$11163.29,honda,accord,2014,$13000.00,181000,0.7975,$7676.37,2025-05-17,$1690.00,$5323.63,$1064.73,$7676.37,$9804.00,$1960.80,$1.52,8.6,$29998.80,$5999.76,$9000.00,$1800.00,$13000.00,$55816.43,$11163.29,5.0,$97.00,18.0,119000.0
toyota_camry_2007_1234.0_0,https://www.facebook.com/marketplace/item/1940254940048007/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.8,0.7442367378666667,$11163.55,toyota,camry,2007,$1234.00,200000,0.747916667,$728.66,2025-05-17,$160.42,$505.34,$101.07,$728.66,$9576.00,$1915.20,$1.52,8.4,$36576.00,$7315.20,$9000.00,$1800.00,$1234.00,$55817.76,$11163.55,5.0,$85.00,17.0,100000.0
mazda_mazda3_2012_7200.0_301,https://www.facebook.com/marketplace/item/3616196408673491/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.78,0.7444329600000001,$11166.49,mazda,mazda3,2012,$7200.00,182000,0.7525,$4251.53,2025-05-17,$936.00,$2948.47,$589.69,$4251.53,$10260.00,$2052.00,$1.52,9.0,$32688.00,$6537.60,$9000.00,$1800.00,$7200.00,$55832.47,$11166.49,5.0,$88.00,18.0,118000.0
mini_cooper_2016_8000.0_44,https://www.facebook.com/marketplace/item/1720785041854726/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.7,0.7450037333333334,$11175.06,mini,cooper,2016,$8000.00,139000,0.666666667,$4723.92,2025-05-17,$1040.00,$3276.08,$655.22,$4723.92,$10260.00,$2052.00,$1.52,9.0,$32299.20,$6459.84,$9000.00,$1800.00,$8000.00,$55875.28,$11175.06,5.0,N/A,16.0,161000.0
toyota_camry_2011_7800.0_316,https://www.facebook.com/marketplace/item/711459028124051/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.69,0.7454743733333334,$11182.12,toyota,camry,2011,$7800.00,217000,0.797916667,$4605.82,2025-05-17,$1014.00,$3194.18,$638.84,$4605.82,$9576.00,$1915.20,$1.52,8.4,$33126.40,$6625.28,$9000.00,$1800.00,$7800.00,$55910.58,$11182.12,5.0,$95.00,17.0,83000.0
honda_civic_2013_8500.0_234,https://www.facebook.com/marketplace/item/1006434298024727/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.64,0.7459124666666667,$11188.69,honda,civic,2013,$8500.00,214000,0.777083333,$5019.17,2025-05-17,$1105.00,$3480.83,$696.17,$5019.17,$8208.00,$1641.60,$1.52,7.2,$34149.60,$6829.92,$9000.00,$1800.00,$8500.00,$55943.43,$11188.69,5.0,$95.00,19.0,86000.0
toyota_corolla_2007_4999.0_229,https://www.facebook.com/marketplace/item/2427638630925173/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.53,0.7470001398666667,$11205.00,toyota,corolla,2007,$4999.00,200000,0.782916667,$2951.86,2025-05-17,$649.87,$2047.14,$409.43,$2951.86,$7752.00,$1550.40,$1.52,6.8,$36576.00,$7315.20,$9000.00,$1800.00,$4999.00,$56025.01,$11205.00,5.0,$92.00,17.0,100000.0
toyota_corolla_2006_4250.0_171,https://www.facebook.com/marketplace/item/586629804094642/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.51,0.7472442333333333,$11208.66,toyota,corolla,2006,$4250.00,192000,0.782916667,$2509.58,2025-05-17,$552.50,$1740.42,$348.08,$2509.58,$7752.00,$1550.40,$1.52,6.8,$36998.40,$7399.68,$9000.00,$1800.00,$4250.00,$56043.32,$11208.66,5.0,$92.00,17.0,108000.0
toyota_corolla_2009_1500.0_177,https://www.facebook.com/marketplace/item/1389474628720156/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.33,0.7491368666666667,$11237.05,toyota,corolla,2009,$1500.00,250000,0.823333333,$885.74,2025-05-17,$195.00,$614.26,$122.85,$885.74,$7752.00,$1550.40,$1.52,6.8,$38624.00,$7724.80,$9000.00,$1800.00,$1500.00,$56185.26,$11237.05,5.0,$98.00,16.0,50000.0
mazda_mazda3_2013_12000.0_161,https://www.facebook.com/marketplace/item/2516178525386607/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.23,0.7500656,$11250.98,mazda,mazda3,2013,$12000.00,172000,0.7975,$7085.88,2025-05-17,$1560.00,$4914.12,$982.82,$7085.88,$10260.00,$2052.00,$1.52,9.0,$30520.80,$6104.16,$9000.00,$1800.00,$12000.00,$56254.92,$11250.98,5.0,$97.00,18.0,128000.0
honda_accord_2016_15500.0_253,https://www.facebook.com/marketplace/item/4234782840083774/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.18,0.7507307333333334,$11260.96,honda,accord,2016,$15500.00,204000,0.82875,$9152.60,2025-05-17,$2015.00,$6347.40,$1269.48,$9152.60,$9804.00,$1960.80,$1.52,8.6,$29138.40,$5827.68,$9000.00,$1800.00,$15500.00,$56304.81,$11260.96,5.0,$97.00,15.0,96000.0
toyota_camry_2006_6500.0_196,https://www.facebook.com/marketplace/item/1778720049735391/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.17,0.7507148666666665,$11260.72,toyota,camry,2006,$6500.00,164000,0.802916667,$3838.19,2025-05-17,$845.00,$2661.81,$532.36,$3838.19,$9576.00,$1915.20,$1.52,8.4,$34220.80,$6844.16,$9000.00,$1800.00,$6500.00,$56303.61,$11260.72,5.0,$96.00,17.0,136000.0
toyota_camry_2011_6999.0_128,https://www.facebook.com/marketplace/item/1007391237845797/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.16,0.7508057398666667,$11262.09,toyota,camry,2011,$6999.00,227000,0.797916667,$4132.84,2025-05-17,$909.87,$2866.16,$573.23,$4132.84,$9576.00,$1915.20,$1.52,8.4,$33958.40,$6791.68,$9000.00,$1800.00,$6999.00,$56310.43,$11262.09,5.0,$95.00,17.0,73000.0
subaru_impreza_2015_4200.0_299,https://www.facebook.com/marketplace/item/1191283665809893/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,25.02,0.7520792266666666,$11281.19,subaru,impreza,2015,$4200.00,215000,0.754166667,$2480.06,2025-05-17,$546.00,$1719.94,$343.99,$2480.06,$10260.00,$2052.00,$1.52,9.0,$34880.00,$6976.00,$9000.00,$1800.00,$4200.00,$56405.94,$11281.19,5.0,$80.00,14.0,85000.0
toyota_corolla_2009_4700.0_41,https://www.facebook.com/marketplace/item/1414186086434873/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,24.82,0.7542359599999999,$11313.54,toyota,corolla,2009,$4700.00,235000,0.823333333,$2775.30,2025-05-17,$611.00,$1924.70,$384.94,$2775.30,$7752.00,$1550.40,$1.52,6.8,$37280.00,$7456.00,$9000.00,$1800.00,$4700.00,$56567.70,$11313.54,5.0,$98.00,16.0,65000.0
mazda_mazda3_2012_5800.0_144,https://www.facebook.com/marketplace/item/657701313709784/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,24.63,0.7559621066666667,$11339.43,mazda,mazda3,2012,$5800.00,200000,0.7525,$3424.84,2025-05-17,$754.00,$2375.16,$475.03,$3424.84,$10260.00,$2052.00,$1.52,9.0,$34308.00,$6861.60,$9000.00,$1800.00,$5800.00,$56697.16,$11339.43,5.0,$88.00,18.0,100000.0
honda_accord_2013_8900.0_239,https://www.facebook.com/marketplace/item/1610781929608986/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,24.61,0.7562458533333333,$11343.69,honda,accord,2013,$8900.00,202000,0.787083333,$5255.36,2025-05-17,$1157.00,$3644.64,$728.93,$5255.36,$9804.00,$1960.80,$1.52,8.6,$33112.80,$6622.56,$9000.00,$1800.00,$8900.00,$56718.44,$11343.69,5.0,$97.00,19.0,98000.0
toyota_camry_2008_6000.0_310,https://www.facebook.com/marketplace/item/1033916548832232/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,24.5,0.7573581333333332,$11360.37,toyota,camry,2008,$6000.00,196000,0.797916667,$3542.94,2025-05-17,$780.00,$2457.06,$491.41,$3542.94,$9576.00,$1915.20,$1.52,8.4,$34988.80,$6997.76,$9000.00,$1800.00,$6000.00,$56801.86,$11360.37,5.0,$95.00,17.0,104000.0
mazda_cx 5_2014_4800.0_277,https://www.facebook.com/marketplace/item/984345610175809/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,24.36,0.7586566400000001,$11379.85,mazda,cx 5,2014,$4800.00,242000,0.7625,$2834.35,2025-05-17,$624.00,$1965.65,$393.13,$2834.35,$10260.00,$2052.00,$1.52,9.0,$35049.60,$7009.92,$9000.00,$1800.00,$4800.00,$56899.25,$11379.85,5.0,$90.00,18.0,58000.0
honda_accord_2012_8786.0_124,https://www.facebook.com/marketplace/item/1191816679357038/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,24.3,0.7593617981333333,$11390.43,honda,accord,2012,$8786.00,190000,0.782083333,$5188.05,2025-05-17,$1142.18,$3597.95,$719.59,$5188.05,$9804.00,$1960.80,$1.52,8.6,$33408.00,$6681.60,$9000.00,$1800.00,$8786.00,$56952.13,$11390.43,5.0,$96.00,19.0,110000.0
mazda_mazda3_2010_3000.0_191,https://www.facebook.com/marketplace/item/1062354942612379/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,24.04,0.7619324000000001,$11428.99,mazda,mazda3,2010,$3000.00,192000,0.773333333,$1771.47,2025-05-17,$390.00,$1228.53,$245.71,$1771.47,$10260.00,$2052.00,$1.52,9.0,$36266.40,$7253.28,$9000.00,$1800.00,$3000.00,$57144.93,$11428.99,5.0,$88.00,16.0,108000.0
honda_civic_2012_6995.0_99,https://www.facebook.com/marketplace/item/954762833375067/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,23.75,0.7647982993333335,$11471.97,honda,civic,2012,$6995.00,223000,0.777083333,$4130.48,2025-05-17,$909.35,$2864.52,$572.90,$4130.48,$8208.00,$1641.60,$1.52,7.2,$36378.00,$7275.60,$9000.00,$1800.00,$6995.00,$57359.87,$11471.97,5.0,$95.00,19.0,77000.0
subaru_legacy_2016_6300.0_197,https://www.facebook.com/marketplace/item/1399922787674953/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,23.69,0.76515884,$11477.38,subaru,legacy,2016,$6300.00,232000,0.6875,$3720.09,2025-05-17,$819.00,$2579.91,$515.98,$3720.09,$10260.00,$2052.00,$1.52,9.0,$34728.00,$6945.60,$9000.00,$1800.00,$6300.00,$57386.91,$11477.38,5.0,N/A,15.0,68000.0
honda_civic_2015_5500.0_14,https://www.facebook.com/marketplace/item/749192574098011/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,23.56,0.7667640666666667,$11501.46,honda,civic,2015,$5500.00,290000,0.797916667,$3247.70,2025-05-17,$715.00,$2252.30,$450.46,$3247.70,$8208.00,$1641.60,$1.52,7.2,$37332.00,$7466.40,$9000.00,$1800.00,$5500.00,$57507.31,$11501.46,5.0,$95.00,17.0,10000.0
toyota_camry_2011_7000.0_168,https://www.facebook.com/marketplace/item/705551611941197/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,23.38,0.7685622666666666,$11528.43,toyota,camry,2011,$7000.00,243000,0.797916667,$4133.43,2025-05-17,$910.00,$2866.57,$573.31,$4133.43,$9576.00,$1915.20,$1.52,8.4,$35289.60,$7057.92,$9000.00,$1800.00,$7000.00,$57642.17,$11528.43,5.0,$95.00,17.0,57000.0
toyota_camry_2007_5800.0_91,https://www.facebook.com/marketplace/item/969664165279988/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,23.16,0.7706821066666666,$11560.23,toyota,camry,2007,$5800.00,195000,0.747916667,$3424.84,2025-05-17,$754.00,$2375.16,$475.03,$3424.84,$9576.00,$1915.20,$1.52,8.4,$36096.00,$7219.20,$9000.00,$1800.00,$5800.00,$57801.16,$11560.23,5.0,$85.00,17.0,105000.0
mazda_mazda3_2010_5500.0_154,https://www.facebook.com/marketplace/item/9751002255018931/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,23.15,0.7708440666666667,$11562.66,mazda,mazda3,2010,$5500.00,185000,0.773333333,$3247.70,2025-05-17,$715.00,$2252.30,$450.46,$3247.70,$10260.00,$2052.00,$1.52,9.0,$35586.00,$7117.20,$9000.00,$1800.00,$5500.00,$57813.31,$11562.66,5.0,$88.00,16.0,115000.0
honda_civic_2009_4700.0_39,https://www.facebook.com/marketplace/item/1440334633999924/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,23.09,0.7713772933333334,$11570.66,honda,civic,2009,$4700.00,197000,0.773333333,$2775.30,2025-05-17,$611.00,$1924.70,$384.94,$2775.30,$8208.00,$1641.60,$1.52,7.2,$38109.60,$7621.92,$9000.00,$1800.00,$4700.00,$57853.30,$11570.66,5.0,$88.00,16.0,103000.0
toyota_corolla_2013_6999.0_118,https://www.facebook.com/marketplace/item/1433446314762530/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,23.08,0.7716270732,$11574.41,toyota,corolla,2013,$6999.00,305000,0.8025,$4132.84,2025-05-17,$909.87,$2866.16,$573.23,$4132.84,$7752.00,$1550.40,$1.52,6.8,$37344.00,$7468.80,$9000.00,$1800.00,$6999.00,$57872.03,$11574.41,5.0,$98.00,18.0,0.0
honda_accord_2010_4500.0_35,https://www.facebook.com/marketplace/item/1240307487773589/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,23.05,0.7718266,$11577.40,honda,accord,2010,$4500.00,196000,0.772916667,$2657.21,2025-05-17,$585.00,$1842.79,$368.56,$2657.21,$9804.00,$1960.80,$1.52,8.6,$36655.20,$7331.04,$9000.00,$1800.00,$4500.00,$57887.00,$11577.40,5.0,$90.00,17.0,104000.0
mazda_mazda6_2013_5000.0_294,https://www.facebook.com/marketplace/item/1205939677857541/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,23.0,0.7722873333333334,$11584.31,mazda,mazda6,2013,$5000.00,235000,0.7525,$2952.45,2025-05-17,$650.00,$2047.55,$409.51,$2952.45,$10260.00,$2052.00,$1.52,9.0,$35964.00,$7192.80,$9000.00,$1800.00,$5000.00,$57921.55,$11584.31,5.0,$88.00,18.0,65000.0
honda_civic_2013_8499.0_22,https://www.facebook.com/marketplace/item/691173846827781/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.99,0.7724012732000001,$11586.02,honda,civic,2013,$8499.00,237000,0.777083333,$5018.57,2025-05-17,$1104.87,$3480.43,$696.09,$5018.57,$8208.00,$1641.60,$1.52,7.2,$36136.80,$7227.36,$9000.00,$1800.00,$8499.00,$57930.10,$11586.02,5.0,$95.00,19.0,63000.0
honda_civic_2010_3800.0_8,https://www.facebook.com/marketplace/item/1462557404736344/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.97,0.7727271733333335,$11590.91,honda,civic,2010,$3800.00,217000,0.808333333,$2243.86,2025-05-17,$494.00,$1556.14,$311.23,$2243.86,$8208.00,$1641.60,$1.52,7.2,$38696.40,$7739.28,$9000.00,$1800.00,$3800.00,$57954.54,$11590.91,5.0,$95.00,16.0,83000.0
honda_civic_2010_1500.0_38,https://www.facebook.com/marketplace/item/4001789596727121/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.94,0.7730302000000001,$11595.45,honda,civic,2010,$1500.00,230000,0.808333333,$885.74,2025-05-17,$195.00,$614.26,$122.85,$885.74,$8208.00,$1641.60,$1.52,7.2,$39960.00,$7992.00,$9000.00,$1800.00,$1500.00,$57977.27,$11595.45,5.0,$95.00,16.0,70000.0
toyota_camry_2017_8900.0_52,https://www.facebook.com/marketplace/item/725593116555917/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.87,0.7737818533333333,$11606.73,toyota,camry,2017,$8900.00,360000,0.81875,$5255.36,2025-05-17,$1157.00,$3644.64,$728.93,$5255.36,$9576.00,$1915.20,$1.52,8.4,$34656.00,$6931.20,$9000.00,$1800.00,$8900.00,$58033.64,$11606.73,5.0,$95.00,15.0,0.0
honda_accord_2009_1500.0_33,https://www.facebook.com/marketplace/item/1976080972932323/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.86,0.7736702,$11605.05,honda,accord,2009,$1500.00,200000,0.772916667,$885.74,2025-05-17,$195.00,$614.26,$122.85,$885.74,$9804.00,$1960.80,$1.52,8.6,$38412.00,$7682.40,$9000.00,$1800.00,$1500.00,$58025.26,$11605.05,5.0,$90.00,17.0,100000.0
honda_civic_2007_3000.0_181,https://www.facebook.com/marketplace/item/1716037779342304/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.85,0.7737404,$11606.11,honda,civic,2007,$3000.00,182000,0.748333333,$1771.47,2025-05-17,$390.00,$1228.53,$245.71,$1771.47,$8208.00,$1641.60,$1.52,7.2,$39204.00,$7840.80,$9000.00,$1800.00,$3000.00,$58030.53,$11606.11,5.0,$83.00,16.0,118000.0
honda_civic_2014_4999.0_9,https://www.facebook.com/marketplace/item/715111670967811/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.77,0.7746801398666667,$11620.20,honda,civic,2014,$4999.00,280000,0.777083333,$2951.86,2025-05-17,$649.87,$2047.14,$409.43,$2951.86,$8208.00,$1641.60,$1.52,7.2,$38196.00,$7639.20,$9000.00,$1800.00,$4999.00,$58101.01,$11620.20,5.0,$95.00,19.0,20000.0
honda_accord_2013_9488.0_147,https://www.facebook.com/marketplace/item/981392557148746/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.69,0.7754516117333334,$11631.77,honda,accord,2013,$9488.00,215000,0.787083333,$5602.57,2025-05-17,$1233.44,$3885.43,$777.09,$5602.57,$9804.00,$1960.80,$1.52,8.6,$34236.00,$6847.20,$9000.00,$1800.00,$9488.00,$58158.87,$11631.77,5.0,$97.00,19.0,85000.0
honda_civic_2013_9000.0_78,https://www.facebook.com/marketplace/item/1379259906609523/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.63,0.7760052,$11640.08,honda,civic,2013,$9000.00,237000,0.777083333,$5314.41,2025-05-17,$1170.00,$3685.59,$737.12,$5314.41,$8208.00,$1641.60,$1.52,7.2,$36136.80,$7227.36,$9000.00,$1800.00,$9000.00,$58200.39,$11640.08,5.0,$95.00,19.0,63000.0
honda_civic_2009_7500.0_130,https://www.facebook.com/marketplace/item/662745193403924/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.56,0.776735,$11651.02,honda,civic,2009,$7500.00,186000,0.773333333,$4428.68,2025-05-17,$975.00,$3071.32,$614.26,$4428.68,$8208.00,$1641.60,$1.52,7.2,$37000.80,$7400.16,$9000.00,$1800.00,$7500.00,$58255.12,$11651.02,5.0,$88.00,16.0,114000.0
honda_civic_2016_11500.0_270,https://www.facebook.com/marketplace/item/687012317598930/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.5,0.7772848666666667,$11659.27,honda,civic,2016,$11500.00,280000,0.76875,$6790.64,2025-05-17,$1495.00,$4709.36,$941.87,$6790.64,$8208.00,$1641.60,$1.52,7.2,$34884.00,$6976.80,$9000.00,$1800.00,$11500.00,$58296.37,$11659.27,5.0,$85.00,15.0,20000.0
honda_civic_2009_7999.0_129,https://www.facebook.com/marketplace/item/561159070374588/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.47,0.7776365398666667,$11664.55,honda,civic,2009,$7999.00,184000,0.773333333,$4723.33,2025-05-17,$1039.87,$3275.67,$655.13,$4723.33,$8208.00,$1641.60,$1.52,7.2,$36799.20,$7359.84,$9000.00,$1800.00,$7999.00,$58322.74,$11664.55,5.0,$88.00,16.0,116000.0
mazda_mazda3_2010_4249.0_92,https://www.facebook.com/marketplace/item/1361457545002862/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.36,0.7786930398666667,$11680.40,mazda,mazda3,2010,$4249.00,198000,0.773333333,$2508.99,2025-05-17,$552.37,$1740.01,$348.00,$2508.99,$10260.00,$2052.00,$1.52,9.0,$36849.60,$7369.92,$9000.00,$1800.00,$4249.00,$58401.98,$11680.40,5.0,$88.00,16.0,102000.0
mazda_mazda3_2012_4990.0_117,https://www.facebook.com/marketplace/item/1259295795818957/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,22.33,0.7789353986666666,$11684.03,mazda,mazda3,2012,$4990.00,224000,0.7525,$2946.55,2025-05-17,$648.70,$2043.45,$408.69,$2946.55,$10260.00,$2052.00,$1.52,9.0,$36468.00,$7293.60,$9000.00,$1800.00,$4990.00,$58420.15,$11684.03,5.0,$88.00,18.0,76000.0
